205145,0679731148,???
71470,0471236101,???
80477,0802135412,???
199182,0060394137,???
249826,0140106499,???
242499,0380756013,???
245963,0590326295,???
225087,0425050017,???
3542,0671759213,???
3363,1565120167,???
109574,0814614817,???
94242,8484701050,???
173464,0064410129,???
246333,0375725601,???
117109,885152033X,???
131402,0006929575,???
8066,0743412028,???
217375,0312099150,???
78673,0141312351,???
146348,0671749013,???
51442,031204688X,???
107768,0553234595,???
209870,052341787X,???
190516,0064472272,???
41364,0553569074,???
248289,0747546347,???
130847,0312912153,???
149907,0760740836,???
131402,0670810924,???
175865,038572179X,???
40197,0671036645,???
33434,0020198809,???
234803,8479274824,???
174092,0385333064,???
168636,0785268243,???
246218,0676549691,???
11676,0312422822,???
199025,0808911635,???
11601,0553569074,???
215829,006029471X,???
88817,0671451219,???
205826,0596001088,???
16009,0380712318,???
143253,0060256656,???
222912,2253001457,???
126492,0140067841,???
248570,074322261X,???
77868,1400033543,???
173999,2290302155,???
128257,0061099694,???
244309,0099426196,???
223787,1594200165,???
135241,8484035832,???
18565,0399141065,???
83823,8878188212,???
123433,0441810764,???
153662,0373834349,???
124536,2842051505,???
11676,039480001X,???
135418,0316769487,???
223454,0451151259,???
96475,0373109113,???
11993,0805453318,???
206415,8424176162,???
272953,0872200477,???
77940,0380766558,???
43687,0679751521,???
251097,0140132708,???
69042,0451195663,???
28204,0446607134,???
35859,080213808X,???
29259,1559029838,???
249111,1895073219,???
265662,0385720114,???
26544,0671004468,???
152709,0312863209,???
122429,0385312571,???
214920,8495501198,???
84831,3129741933,???
224108,67162461X,???
203968,0505516462,???
131855,0349108501,???
248496,0451118626,???
217566,0553487027,???
102196,3878584563,???
187170,0671739441,???
112001,0553104144,???
3556,0807510092,???
92405,3442413508,???
112026,0060558199,???
14655,0064400204,???
170518,0671469827,???
105627,155773917X,???
241662,0786890088,???
138138,0374221707,???
76352,0061010995,???
178240,0425115801,???
16795,0515122491,???
98391,031232779X,???
88416,0679769781,???
121946,0679771476,???
108535,0670886939,???
28647,0743418174,???
144134,0684848783,???
148926,0446672211,???
33459,0812509250,???
241752,0140293248,???
145619,0310213444,???
224349,0684152738,???
187517,0373511833,???
36985,0316666343,???
98391,0765306646,???
55395,0345320115,???
95888,202025462X,???
106173,8806143549,???
98391,1594140332,???
278137,0373035535,???
175886,0732302129,???
207965,0375725784,???
44295,0345384466,???
186837,0345392825,???
153662,0441759769,???
265595,0552124869,???
153662,0804113084,???
51883,0373223803,???
23768,1883642388,???
24191,0440121353,???
121264,0375760318,???
78783,0804107491,???
176417,1400032717,???
258152,1857985907,???
166123,0451458966,???
263393,0670874558,???
47497,0440241537,???
277036,0812511816,???
226545,0843945427,???
15021,0553578944,???
32195,0373291159,???
100846,0553380370,???
129358,0373762674,???
190467,1570629706,???
123981,0373262000,???
238541,1573221937,???
219546,0671676571,???
212898,0671448064,???
171118,9994387820,???
183739,0590494309,???
95010,0881030511,???
56399,0916732851,???
134516,0345422317,???
239063,0312976976,???
200674,042512892X,???
162639,0316037397,???
6251,0385475721,???
225763,0393040232,???
17507,0330302620,???
235105,0451208501,???
228764,038078405X,???
23823,0913089257,???
156467,0061011509,???
204377,0679758666,???
160434,9712706125,???
76352,0821772325,???
170518,0380710218,???
212965,0821759213,???
112188,039914563X,???
89307,0373245270,???
165582,0440220602,???
53614,978972024570,???
210485,0553573985,???
137397,2246621712,???
58151,0671623249,???
114414,0670813648,???
151737,0060084405,???
278418,055322011X,???
236283,1559930152,???
266865,0806518871,???
34801,0679445005,???
159834,051513287X,???
29915,0312956002,???
121766,031215707X,???
138543,0812513711,???
188951,0152045627,???
30533,0743400747,???
107301,074726693X,???
185652,3926306300,???
255218,1592170005,???
123981,0394582489,???
262297,8440653239,???
100459,0670894184,???
197693,0375719334,???
88012,0446606383,???
173797,0345443020,???
264031,0446605883,???
11676,014100522X,???
228764,055357602X,???
252695,0373201346,???
253852,2290308153,???
119575,088038672X,???
258673,0192853740,???
73394,043965341X,???
200674,0373244363,???
196160,0345316002,???
11676,8885988776,???
143909,0679886230,???
227447,0373763107,???
52203,2253042757,???
227447,0373098952,???
174266,3501054327,???
105374,0312927673,???
30657,0671785885,???
166286,3446182985,???
76352,0345365933,???
233917,0380752123,???
31315,0451203054,???
23902,058621075X,???
11676,0681005254,???
228681,0345362667,???
194669,067102650X,???
62348,0671027387,???
44450,0440224659,???
72863,0553578944,???
214272,0785272267,???
8890,2742734929,???
85099,0439997119,???
249695,1894022661,???
132012,0316789089,???
94242,155994806X,???
60256,0451525264,???
238120,0553296981,???
16237,0879836458,???
244814,0394890485,???
92635,0671739166,???
205011,9027445737,???
275970,0385483732,???
186570,0449217426,???
11676,0440203562,???
158866,0907871356,???
218491,0060191058,???
225232,0006550851,???
2276,0449206181,???
206306,0345446941,???
200878,0786866845,???
101731,0792266382,???
193778,1585471534,???
38781,0373825943,???
103553,0373225199,???
143253,0689867034,???
196443,0394410459,???
43619,0451186923,???
186736,8447309363,???
135149,0809435144,???
278418,0671413759,???
87574,1857024974,???
231857,0140205756,???
249695,0440505941,???
162155,0395731003,???
107301,0552146161,???
6884,0345308980,???
123651,0451209907,???
245194,0061098795,???
223161,189205101X,???
95991,1572972246,???
229591,0345362861,???
207616,0385503822,???
101851,0844238082,???
10067,0899681069,???
127233,1573229326,???
131402,0006543456,???
78973,0375704930,???
102306,0099366517,???
107453,0345324498,???
126588,0307157679,???
224138,0140080384,???
6563,0440207770,???
144194,0425097099,???
51883,0345384911,???
166123,0373227698,???
143792,0451202341,???
225996,0060007575,???
189835,0929093070,???
238079,0743451805,???
149201,344216107X,???
138578,0743203631,???
96659,014029791X,???
105979,0060008032,???
171118,0156400065,???
153502,0440226104,???
239754,3150028884,???
162738,0671617028,???
268032,0446322180,???
104636,059033395X,???
6251,0849908280,???
104113,055327323X,???
30416,0451184963,???
25701,2.02.008806.1,???
214717,9060051785,???
275638,987932504,???
127359,0060096071,???
98428,8495501252,???
7312,0441005543,???
241305,039592720X,???
26883,037325024X,???
188441,0684195976,???
248718,0486295966,???
11676,3453199057,???
98499,0006474292,???
98391,0553801430,???
47860,1551667460,???
124725,354822492X,???
88733,0871566842,???
145641,1562470752,???
276929,226403601X,???
237477,039914563X,???
110040,0684801450,???
155147,0064400484,???
145641,0060392452,???
145003,1400032164,???
264082,0590629816,???
242646,0553586556,???
198711,0439227577,???
31556,067989070X,???
168144,0553211803,???
150896,0061057363,???
236283,0449217264,???
30385,0099429985,???
178950,0812558626,???
274308,0330233807,???
129358,0373710933,???
16634,0385175345,???
256688,0747557551,???
105956,0764508180,???
33203,0553211897,???
46398,0671042432,???
93130,0345322231,???
84795,0515129038,???
257823,8804375914,???
155603,0451146425,???
104665,089471838X,???
122429,0375507280,???
110973,067146163X,???
84024,0312291639,???
145332,1853260169,???
70796,8495618605,???
140226,345310790X,???
12388,014028088X,???
172030,0451165063,???
20115,0836218833,???
34801,0679725733,???
51627,0446607193,???
9585,8878185361,???
268013,0399134883,???
37957,0684824094,???
150896,0141439513,???
269566,0440459516,???
180802,0670855030,???
108773,0762705140,???
98297,0099747200,???
35859,0553296140,???
31226,1853261882,???
120605,0441005136,???
217682,0439544165,???
257532,0380012863,???
78834,1567315801,???
54218,0373224346,???
250405,0671602063,???
256407,0312960344,???
37147,0375726403,???
131402,0006367968,???
220660,0312199686,???
1412,0385512104,???
235736,0345368290,???
223814,0195078004,???
141710,1558531025,???
212898,0590419293,???
194669,0062517473,???
31556,1853913057,???
98783,0671741926,???
210959,0060392452,???
247336,0684872153,???
164027,0060929995,???
198711,0590818392,???
160408,3791504657,???
102457,0440235162,???
93629,0878051104,???
88733,0812920791,???
235173,0375410538,???
37538,0767906632,???
198711,088138030X,???
182551,0394573293,???
196160,044920703X,???
266866,0563556161,???
69697,0373691483,???
198711,0345409973,???
100906,0679759247,???
102164,3442069815,???
225087,0812991729,???
150968,0393309576,???
31556,0671497642,???
33958,0571154166,???
245963,0345273303,???
31315,0806994436,???
1687,0590431536,???
185147,0441007406,???
187517,0316601950,???
8839,1563053179,???
185384,0395304482,???
119575,0345356500,???
167189,0670809179,???
35233,0064403904,???
234675,0312974434,???
5439,0553271636,???
128865,0312978332,???
39147,0553258001,???
225986,0553285920,???
262186,0809594358,???
190708,0671827545,???
210035,0451144864,???
150124,0394839196,???
152099,0446515078,???
220597,0671019732,???
98499,0002255243,???
20462,0061009504,???
253867,0061054879,???
7158,0312272758,???
16795,0684801523,???
123460,0345350502,???
107784,0451458923,???
259584,0446517704,???
243964,1551662914,???
153889,3898111024,???
230522,0553258001,???
134784,0446604658,???
73308,0671004573,???
214202,3453211324,???
139913,0399147195,???
22912,0380771411,???
122506,0345337662,???
109783,186450062X,???
245827,059093936X,???
244923,0099282917,???
183,972975831X,???
113983,0671450581,???
146281,055325393X,???
59172,0312921268,???
106862,0374100128,???
262399,0786889845,???
17507,0002160595,???
247752,1558743316,???
250387,0449224511,???
87141,0671708368,???
31256,0425182886,???
42831,0312166818,???
98943,0345309979,???
8362,0440224624,???
39616,051511992X,???
224611,0871311569,???
208600,0345348036,???
116816,0425147363,???
263877,0375401946,???
245827,0312265441,???
63394,0804106304,???
86243,0440213525,???
263325,068483376X,???
245157,0061059072,???
64241,392574407X,???
223479,095805438X,???
212898,0515126934,???
154176,8712020710,???
23288,0684190001,???
23703,0671617028,???
99630,0671727796,???
181889,0552145831,???
138883,1586605224,???
156269,0934395039,???
206534,1566191432,???
172888,0666320040,???
241367,0679732411,???
110746,0140253580,???
61147,0751510610,???
164775,0679420231,???
72863,0425184498,???
181076,051509465X,???
269566,0486245578,???
194877,0399142282,???
213316,1400061520,???
205735,0373226292,???
265834,0743488784,???
121267,0886777690,???
134797,0684864223,???
5956,0609808400,???
201526,0553269518,???
30711,0803707002,???
204474,089009389X,???
239748,0345274563,???
200226,0743227441,???
178837,0380792486,???
143253,0446307246,???
234623,0486278166,???
153662,0440912903,???
235392,0312147015,???
254465,0140298479,???
180957,074703368,???
91832,0385313713,???
268330,0451190548,???
184299,0688024068,???
69697,0425190854,???
62542,0316693251,???
102241,0425158632,???
151780,0156000776,???
226429,0743226852,???
64564,0374100128,???
264204,055321313X,???
249407,0345397231,???
26593,0064430227,???
186736,8420465119,???
150593,0804113475,???
182085,1577484495,???
256167,0671868373,???
164533,055321263X,???
104399,039480029X,???
62426,0140123083,???
259035,0375706771,???
88984,0395717566,???
98391,0373250487,???
127813,0060936843,???
137684,0425182886,???
224752,0894718770,???
29527,0767902521,???
40943,373104987175,???
109574,1896836461,???
148590,1552782093,???
162738,082172987X,???
76352,0451139739,???
89098,0373244487,???
76626,0749386231,???
35859,0307988481,???
159033,0385315031,???
70594,0770426204,???
6575,0446528595,???
200226,068486424X,???
53456,0552134651,???
175271,0786865636,???
11676,044922368X,???
263877,0688174035,???
38589,8483005166,???
10067,0307122034,???
174791,1582347662,???
257700,0452269571,???
227520,0671743791,???
55492,0451511956,???
179744,0440215552,???
78783,0425184323,???
184513,1573220876,???
159506,0553296124,???
108285,0486268764,???
274308,0449222470,???
173415,0375501517,???
173773,0446532231,???
176481,0345295250,???
153718,0515126497,???
39096,0195139224,???
157252,0425124347,???
181176,0525930787,???
146322,0609809547,???
65258,038081093X,???
246963,0671648586,???
11676,0802075789,???
146230,0590440837,???
91931,0393318419,???
234623,0375812024,???
159390,3453083075,???
239594,0385029551,???
265313,0446364622,???
196018,0789545314,???
16916,0449132757,???
56447,0345305809,???
120696,039914675X,???
167800,0515105384,???
31315,0345449347,???
56959,0393030431,???
78783,0446356956,???
270293,887091089X,???
3363,0446675059,???
85042,8420431249,???
120732,0688169678,???
263321,0345456939,???
233445,0452267781,???
226545,0505523736,???
23840,3446202730,???
63243,0060521600,???
135045,0312862202,???
114178,1565921275,???
190925,0375705856,???
276165,0451204123,???
197659,080247103X,???
236058,0671727907,???
143211,0385484518,???
250962,0449208346,???
26624,0840743998,???
178630,0345400003,???
86973,0385420161,???
94951,1892065894,???
95359,0679431039,???
100240,3442443547,???
92405,0684861348,???
30712,0330294911,???
76253,0425174751,???
161752,0380619458,???
9747,0380820889,???
95525,0684801523,???
36606,0786885688,???
188091,3442451450,???
226545,0312984820,???
204192,0345402871,???
217148,0446679046,???
82550,0812550307,???
40415,0316381209,???
235105,096156511X,???
85526,0385659008,???
195528,8484602508,???
252695,0843950757,???
53790,0375708820,???
133868,0380795116,???
114414,067160371X,???
131402,0864734654,???
269566,0553249002,???
254899,0441004873,???
79527,0553566040,???
16795,0515111279,???
207450,0373226292,???
257028,0817311343,???
274061,0380767627,???
228226,087220460x,???
11676,0553802542,???
90616,039331622X,???
98741,0066212693,???
124942,0425117383,???
202277,0553280341,???
153662,0553373021,???
43842,0440206154,???
21364,0312984685,???
262998,067179227X,???
14521,0671041789,???
131099,0340696761,???
64137,0395601983,???
185233,0307101568,???
4385,0373035101,???
212628,067167935X,???
87595,8402004563,???
74215,2840555263,???
189835,0517188244,???
210792,0345378482,???
274277,3937793003,???
227447,037326030X,???
132384,0446610127,???
32627,0671741454,???
245963,0553572423,???
250405,0671864254,???
141493,0425176932,???
231291,0140174397,???
177274,0440180090,???
28204,0140051317,???
261829,044023669X,???
75695,0517585421,???
66385,0553582143,???
75306,0345413989,???
146539,1860497799,???
94853,0007637705,???
111238,0552996009,???
29492,1565923901,???
15784,0515124893,???
220316,0446364193,???
25613,1841764027,???
24921,0671793578,???
62853,1568846622,???
139359,0385509456,???
190925,042516876X,???
257198,1583331298,???
101444,9051084595,???
31391,0345335465,???
25281,0451151259,???
21364,0451527666,???
73076,0140620125,???
187863,0446603716,???
37703,3518367773,???
197533,0140120904,???
257390,038078243X,???
113866,0671047574,???
98428,9500423707,???
245568,0812571983,???
69697,1551664623,???
57214,0425140946,???
114868,0345370805,???
19001,9176438678,???
46254,039914739X,???
278418,1557820805,???
100906,0060175966,???
143253,0671736825,???
86189,0684803860,???
98391,0515130923,???
231210,0070024413,???
235460,1591299616,???
247998,1563097656,???
29000,0345320166,???
136010,0969471904,???
16795,0553572369,???
138441,0441008755,???
26535,050552497X,???
173291,0440207290,???
126604,0395927218,???
144516,0385265700,???
10532,0263819922,???
206979,0340672226,???
222050,0307263037,???
193560,0749302437,???
222217,3423026189,???
138844,0399513884,???
107081,0425151875,???
135398,0684863472,???
245827,0380600129,???
37950,0373710852,???
228998,0373169663,???
96475,1853260908,???
204864,0486290301,???
8067,0312983484,???
200422,0425189945,???
35208,0425177173,???
40943,0449701204,???
206979,0722134827,???
138529,0140067477,???
11676,0771010699,???
104636,1558744150,???
41837,0439172187,???
153662,0786500069,???
140555,0671835327,???
31315,0345382447,???
275573,3723510892,???
35836,0972393617,???
129716,1858682789,???
45416,0151001006,???
125031,0425192725,???
102967,0553055178,???
68185,0451524365,???
62891,0385487509,???
222354,0451524829,???
98391,0553585177,???
37950,0887307876,???
94897,0747517665,???
137228,0679454454,???
194358,3499226375,???
171300,009951320X,???
48261,0553571850,???
166596,0790729717,???
51627,0061095052,???
261105,8807810360,???
206074,0345314255,???
179831,0440204194,???
124079,0440226449,???
127359,0671025708,???
36327,0684849739,???
276119,0448060299,???
231857,050552242X,???
246513,1558505369,???
134193,0440200563,???
143942,155166674X,???
20147,0679419608,???
246907,0316955043,???
268110,0061057940,???
212923,0553375067,???
186039,055358068X,???
104058,0895947102,???
102967,0671769200,???
37644,0684869543,???
87141,0446602698,???
54648,0618126996,???
216704,055321218,???
260662,0821772325,???
231330,0060922583,???
115717,0312966806,???
272120,0373244819,???
46398,0743455967,???
55492,0893754129,???
144714,0156030241,???
195694,0380724324,???
34801,0679435271,???
73372,037570910X,???
109631,8429753400,???
68227,0767903579,???
94923,0553293346,???
193560,0426064291,???
207727,1559721324,???
231237,0140130209,???
241204,0689311230,???
95359,055325975x,???
107784,0425052478,???
122429,1566470498,???
80538,0140271791,???
3363,0553800973,???
87875,0451186346,???
136062,0345409574,???
153662,0373224605,???
134556,8425337690,???
257700,0590129201,???
107244,0312819943,???
95932,0345345843,???
230953,0393320073,???
110483,0618439102,???
14422,0060928336,???
219590,0595125638,???
212806,0553560956,???
93377,088150226X,???
21469,014009363X,???
164696,0312139675,???
244685,0061013811,???
183532,9071676250,???
113540,0061054275,???
21356,0451183665,???
104144,1551668599,???
133689,0812580346,???
100264,0671824228,???
185233,0373613768,???
278524,020140964X,???
17950,068484477X,???
114279,0915230151,???
145000,37855190363,???
133747,0446605409,???
28938,0762405414,???
55712,014131088X,???
225986,1858135613,???
157082,0349101779,???
122340,0590660543,???
179739,0345317580,???
51269,3596106230,???
94347,0671793888,???
59471,0552997889,???
84831,342602120X,???
96554,0452282152,???
209477,0553234765,???
30533,0306431963,???
107951,359615832X,???
210485,1400031354,???
102967,0451404211,???
91251,0571216420,???
15408,0694520667,???
113663,0671701525,???
89470,0679735771,???
254,1573226882,???
209756,0877477914,???
54218,0373650159,???
38023,0007601050,???
57725,0385337116,???
249953,067029537X,???
83789,1896496040,???
115120,0970116152,???
24391,1558850481,???
177458,0441001971,???
206415,8424171802,???
174072,155874262X,???
91832,1573226858,???
148928,0553288733,???
81492,0385263430,???
43925,039458709X,???
73681,0679781587,???
245352,0373790058,???
43443,0671822209,???
263163,067172763X,???
123149,8497593197,???
254899,0060808241,???
30711,0532125797,???
31556,0843103914,???
247829,0316096199,???
140853,0449207374,???
143965,0449225151,???
204782,0889751692,???
212181,0064408582,???
55492,0553575058,???
132544,0373482590,???
52584,0671829130,???
39345,0440211727,???
106131,0452283205,???
224349,0553371959,???
160819,0316789089,???
85426,0140195602,???
266650,0385335490,???
253821,067177932X,???
171724,0812504003,???
36836,0345352467,???
83109,038548237X,???
166399,0060520507,???
106225,067170463X,???
245827,528876899,???
57126,0439242045,???
11676,0453008526,???
85280,048627232X,???
187613,0156717204,???
176214,1575665735,???
59269,0582418364,???
95193,0931188016,???
78067,3453863593,???
121482,0954530705,???
11198,3498006312,???
160571,038533334X,???
111032,0060933429,???
80661,0385722206,???
152249,0394718380,???
11944,9875021245,???
23288,0425174271,???
203093,0345447840,???
129358,0345422392,???
3556,0842329250,???
254465,034538184X,???
113030,0515107417,???
225986,0751507695,???
120598,0385472560,???
93085,0895298163,???
56630,014016930X,???
182086,0380755548,???
251342,8879834207,???
57599,0671003755,???
3473,0345390458,???
238545,0878576525,???
273932,0091802105,???
134797,0446519790,???
202462,055329671X,???
242240,0142000205,???
107951,0395710413,???
42492,0785276122,???
93639,1565122763,???
152186,1582341338,???
238541,067944646X,???
195247,014027927X,???
277427,0671749897,???
255288,0670868361,???
30276,0871234017,???
250634,0340796316,???
185233,0451402065,???
206979,0752557106,???
128095,0816631050,???
234623,0590414623,???
228764,0843953012,???
7720,2253006629,???
254465,0671737791,???
250962,0140180788,???
101739,0804115486,???
87746,0465034667,???
245839,3423111437,???
190459,0440193613,???
262998,0894715593,???
250184,0441309631,???
114868,1551668017,???
129074,0449204111,???
172666,8483360780,???
207349,0399147128,???
222737,0060920084,???
147101,0879236663,???
147847,0375411550,???
175978,0451170865,???
110973,0373104529,???
135785,0446363316,???
154811,0151001006,???
126331,0812550943,???
192211,0894803204,???
274061,0373118007,???
177458,0553583425,???
81045,0142004030,???
88693,0020811853,???
153042,0140279733,???
153662,0446343633,???
76352,0373271840,???
227436,1861052197,???
156089,8449500141,???
78783,0743443942,???
99630,0385508042,???
11676,0771098995,???
8019,0553208659,???
119369,0773754601,???
134311,0440241073,???
19753,0590459384,???
5555,068480087X,???
138844,0373707851,???
205473,159222007X,???
643,1853260002,???
189312,3453017897,???
271284,0345298349,???
98391,0505525615,???
259829,0439202159,???
250705,0061012491,???
234623,0066211611,???
21536,8888380201,???
223644,0446364193,???
105869,0439154189,???
40012,0749318082,???
267409,155166674X,???
23725,8590335615,???
91203,0449005569,???
168047,0786881852,???
105187,2724231201,???
160393,0679400516,???
115490,0452267560,???
199016,0061009059,???
81977,0385498721,???
105122,0061013315,???
18385,033035082X,???
245042,0440219078,???
87555,0441006930,???
17950,1859603157,???
144667,0380718839,???
257204,0553381547,???
134247,0446354732,???
179904,1569751781,???
9090,0395878063,???
229964,0394756886,???
165319,0812524330,???
236172,0671876244,???
212898,0671677136,???
29855,0670031054,???
256469,0440123925,???
253228,0345356578,???
174830,0140161074,???
238526,0553801376,???
274308,0140092323,???
174791,0440422159,???
235888,0140043888,???
89361,3596200261,???
39467,8420483532,???
238010,0452260116,???
206691,0451160525,???
231857,0385507593,???
104362,0385503857,???
127203,0140441670,???
43246,0812543262,???
112001,0451203046,???
222941,0440221501,???
100846,0671872001,???
82123,0913299928,???
252676,0385505833,???
174304,0671042572,???
210792,0684833395,???
2276,0345285980,???
216557,0140172874,???
212898,0380713349,???
111947,0446355917,???
211640,0752515764,???
249628,0684852802,???
35859,0801470640,???
171999,1573227331,???
132930,1902852028,???
184386,8434811634,???
11363,0446604763,???
105476,840804379X,???
254465,0743442660,???
17950,0399143165,???
52614,0764226088,???
6516,0586123147,???
33491,0812550749,???
146298,0515135305,???
255489,0425087336,???
153662,0515122491,???
198711,055344347X,???
172865,0061065781,???
231698,8817210080,???
214528,0441878792,???
240144,0425152545,???
258690,0345434803,???
142555,1573229865,???
116599,0373222807,???
16545,0330367358,???
217375,081297106X,???
23635,155874262X,???
203764,0446365505,???
116758,0446679364,???
88733,7183100599,???
248718,0385054483,???
231827,0307302636,???
186824,0375705856,???
212898,0486286177,???
191575,0892747781,???
248718,0688156126,???
198930,0440212812,???
98686,0674540417,???
214920,0679768165,???
41897,0812574737,???
127359,0310800633,???
277554,0452268060,???
96493,0515103292,???
203502,0394819640,???
229502,0061058343,???
78783,055357874X,???
206775,9602744189,???
59189,0821772937,???
245802,3462033743,???
29855,051753231X,???
119575,0440235464,???
77045,0807010251,???
238781,0671680900,???
91882,0679603352,???
176769,0671827847,???
76105,0743211383,???
112909,1869545095,???
240144,0932845010,???
58168,3492045170,???
228226,0804722641,???
228764,0804119368,???
117873,0060956690,???
110308,0671743058,???
21773,0743202996,???
138979,087785162X,???
160401,037303072X,???
260840,0380470764,???
250383,0142000663,???
199416,0316153915,???
160032,3548235638,???
75860,0688177751,???
31614,0767902467,???
101209,0515105643,???
204864,0452270707,???
238864,0749918705,???
156300,0856487643,???
260739,0671665790,???
47971,0831700203,???
114255,0553585118,???
234828,0451526341,???
48494,0385421982,???
197659,0786860669,???
36606,1570423008,???
59971,0374334730,???
256919,0552134651,???
123981,0843922583,???
48743,0440236665,???
212142,044190209X,???
177690,0882668838,???
36606,0449231089,???
11676,0525946756,???
203742,0446676071,???
141493,0375411798,???
16795,0440483476,???
188010,0446610550,???
168147,1930252447,???
113266,0671660632,???
148258,0877796289,???
34776,0684848589,???
173415,0440504708,???
94951,0671007939,???
181468,0586044345,???
264152,0030622093,???
239872,0571117880,???
75166,378914207,???
145190,8844011626,???
14230,0373806841,???
17190,0842382658,???
133706,1550544683,???
81207,0385722206,???
171118,091677306X,???
41114,1841154717,???
212328,0449216160,???
62881,0373632282,???
224809,0440225116,???
149434,2020063220,???
253556,0345464869,???
25409,0812570219,???
225199,0415940907,???
58911,0070535965,???
63956,0880299053,???
46609,0552998486,???
151637,0442295650,???
140822,3455150187,???
100575,0671244094,???
194539,0006499163,???
90471,0380867443,???
109461,0140195874,???
163759,0373241836,???
110973,0440155967,???
108285,0821738992,???
251844,0091882737,???
172784,0446611867,???
11676,0887308813,???
246311,0375415092,???
51192,0380018179,???
278418,0373102968,???
178181,0446356832,???
241042,014028009X,???
131441,2253007102,???
212645,0821728679,???
245963,0380791250,???
56447,037309521X,???
162639,0380714981,???
31226,0393001555,???
127382,0971880107,???
183196,1551662914,???
227447,0849939194,???
55075,0385486804,???
98647,0864434855,???
142398,0399140204,???
3538,8423918300,???
68555,0759677840,???
42914,0697353354,???
91832,0446611042,???
128921,0340268778,???
93147,0860682471,???
21659,044021145X,???
93629,0312990456,???
206570,0590426850,???
152827,0385245793,???
260876,0440236754,???
193428,0446679364,???
23144,067088300X,???
225810,0671670891,???
148191,0312276885,???
151484,0553292722,???
241198,3442450721,???
3363,0964122804,???
54218,0373650183,???
108622,0743227441,???
193499,0380722925,???
232460,0140255087,???
246470,0898798299,???
252642,0415906504,???
139715,0345465083,???
196775,055305760X,???
98741,0812551915,???
276688,0446518042,???
242708,0439050006,???
98741,0449000958,???
125558,1558743316,???
48037,0590849026,???
187170,0553266578,???
276357,0786865512,???
127384,0843951354,???
184299,0840770715,???
52584,0449209830,???
87746,0140444203,???
160412,3442731720,???
229329,0330236482,???
62272,0671525751,???
157505,0373710666,???
80908,8484507858,???
123832,0375705198,???
52584,0445209801,???
208815,0842329242,???
2110,0440901588,???
264321,0449220559,???
55492,0373075596,???
175886,0312971540,???
37546,8460557677,???
62272,0451168186,???
96456,0743418174,???
109574,0684872153,???
18850,3492045170,???
49423,0399200525,???
95359,0440497272,???
182085,0373834535,???
242006,0373110537,???
122429,0895945150,???
29209,0449912558,???
71490,0425121259,???
100782,0099268132,???
49889,0553236776,???
3596,0671721046,???
31247,3423084634,???
271195,067153081X,???
230629,0553579606,???
26544,0452284201,???
11676,840803961X,???
192914,0312982518,???
242742,1568659083,???
35859,0679419861,???
163517,3442448530,???
59971,1892374390,???
5903,0312966970,???
108392,0517880075,???
145109,0441813046,???
127233,0684847450,???
111947,0671014102,???
11676,0842329120,???
210401,2890376524,???
58363,0394565568,???
17950,0064407691,???
268110,1892514877,???
85327,0743225082,???
148199,074974684X,???
76873,0802135161,???
63394,0670031909,???
230030,0452281903,???
91164,0449210820,???
149084,0060934417,???
269566,0688169678,???
228681,0449223132,???
190770,8484411877,???
17950,0062548662,???
170595,0843950463,???
171604,0312981201,???
31103,0064400026,???
141444,0345339681,???
208671,0316601950,???
266866,0060013125,???
212002,3442443512,???
156150,0330297538,???
238882,0451180054,???
207061,340412605X,???
126736,0425177173,???
70193,2221????????,???
148744,0821773682,???
30972,0446364185,???
187517,0515124214,???
25981,0671626493,???
100575,0679720219,???
98741,0060248025,???
98741,0060517794,???
69697,0373835698,???
68050,0452282829,???
96440,0345438329,???
180651,0752842897,???
231857,0091867770,???
150561,0671718118,???
225810,0394551540,???
264073,0395869463,???
79815,0321130081,???
248718,0380603926,???
17988,0804114897,???
238607,0064407667,???
98078,078688908X,???
11676,006019250X,???
101214,0099315300,???
104636,0671690574,???
163804,0590629786,???
83096,9722014323,???
208256,0440223202,???
83671,0195036328,???
204864,045121157X,???
20201,0451155750,???
40943,1559029838,???
124942,0140542957,???
106893,0715630970,???
201141,0886451884,???
104113,0820319198,???
91931,0394741129,???
265083,0590448722,???
225763,0449001946,???
76352,0373970536,???
256167,0891076719,???
97343,0345372050,???
166492,0060528737,???
98887,0312979487,???
217106,0312867875,???
38034,0671702505,???
129358,1551661462,???
55142,0425182010,???
198711,0590459171,???
272890,0679425136,???
96440,1885865309,???
163277,0380977761,???
234623,0449244806,???
163896,0380780860,???
158127,0486241319,???
220911,0671003739,???
198711,0439097878,???
31984,3453106865,???
134641,0030622093,???
73394,0452282934,???
229282,0415130867,???
93047,0553277243,???
56399,0951620940,???
187763,0060392622,???
156670,9722014730,???
198711,0590129252,???
135149,0553563734,???
129358,0061094595,???
167800,0373835108,???
66942,*0452281903,???
16795,0152001212,???
30144,0380763656,???
157273,0886776228,???
51883,0373441762,???
227859,0385504209,???
40838,0060175400,???
263637,0310918936,???
146026,0385504209,???
13273,0064400859,???
146348,0679407111,???
272626,067187120X,???
206563,0553279556,???
144230,0375727566,???
201447,0425176940,???
112083,0060915544,???
247423,0553284819,???
129084,0345369343,???
198711,0789467577,???
245963,0449239624,???
138372,0140255842,???
190969,009943184X,???
3757,8431500433,???
187517,0553284118,???
198621,0812508645,???
244456,0140293248,???
61619,067940712X,???
216724,0822596709,???
98544,0241142040,???
124487,0312973705,???
177458,0517082373,???
